Date,Open*,High,Low,Close**,Volume,Market Cap
15-Nov-15,333.05,334.66,317.49,320.17,44213100.00,"4,752,464,063"
14-Nov-15,336.62,338.18,329.97,332.91,38612000.00,"4,940,266,781"
13-Nov-15,338.5,340.91,326.08,336.75,52003000.00,"4,996,160,115"
12-Nov-15,314.08,345.08,313.36,338.15,78477800.00,"5,015,563,456"
11-Nov-15,339.82,340.58,301,311.08,107070000.00,"4,612,831,323"
10-Nov-15,379.98,381.39,329.11,336.82,95797904.00,"4,993,021,697"
9-Nov-15,374.32,385.28,362.89,380.26,68224400.00,"5,635,560,843"
8-Nov-15,384.28,389.89,368.7,373.37,51817600.00,"5,532,072,311"
7-Nov-15,374.27,390.59,372.43,386.48,56625100.00,"5,725,035,162"
6-Nov-15,388.05,395.84,354.02,374.47,122687000.00,"5,545,657,295"
5-Nov-15,408.08,447.56,374.58,386.35,151824992.00,"5,720,251,077"
4-Nov-15,403.66,495.56,380.55,411.56,263900000.00,"6,092,006,971"
3-Nov-15,361.87,417.9,357.65,403.42,206162000.00,"5,969,855,535"
2-Nov-15,325.94,365.36,323.21,361.19,101918000.00,"5,343,556,482"
1-Nov-15,315.01,327.47,311.88,325.43,37001100.00,"4,813,287,206"
31-Oct-15,328.51,332.78,309.25,314.17,48598100.00,"4,645,486,246"
30-Oct-15,313.94,334.17,313.94,328.02,78305000.00,"4,849,062,146"
29-Oct-15,304.32,318.17,301.82,313.86,64495900.00,"4,638,392,428"
28-Oct-15,293.7,306.33,293.7,304.62,50808100.00,"4,500,730,950"
27-Oct-15,285.18,296.21,285.01,293.79,46331800.00,"4,339,689,442"
26-Oct-15,283.63,285.3,280.51,285.30,32108800.00,"4,213,260,473"
25-Oct-15,281.45,294.06,281.45,283.68,45717100.00,"4,188,180,600"
24-Oct-15,276.5,281.71,276.5,281.65,25942400.00,"4,157,184,875"
23-Oct-15,273.65,278.68,273.54,276.50,29442500.00,"4,080,023,363"
22-Oct-15,266.5,276.51,266.14,274.02,37808600.00,"4,042,524,308"
21-Oct-15,269.31,270.77,263.84,266.27,25637300.00,"3,927,192,474"
20-Oct-15,263.57,270.83,263.23,269.46,30889800.00,"3,973,292,564"
19-Oct-15,261.86,264.82,260.95,263.44,25258800.00,"3,883,581,668"
18-Oct-15,270.91,271.67,260.78,261.64,22434300.00,"3,856,061,829"
17-Oct-15,262.75,273.58,262.37,270.64,43199600.00,"3,987,684,186"
16-Oct-15,254.3,266.14,253.93,262.87,35901500.00,"3,872,283,809"
15-Oct-15,252.11,255.96,252.05,254.32,25223500.00,"3,745,440,578"
14-Oct-15,249.49,254.27,248.9,251.99,27462600.00,"3,710,065,546"
13-Oct-15,245.2,250.24,243.76,249.51,28198500.00,"3,672,589,342"
12-Oct-15,246.88,247.45,245.18,245.31,17388300.00,"3,609,927,997"
11-Oct-15,244.74,247.24,244.15,247.05,16827300.00,"3,634,686,068"
10-Oct-15,243.74,245.32,243.07,244.94,15912700.00,"3,602,763,687"
9-Oct-15,242.5,244.23,242.12,243.93,17353100.00,"3,586,932,176"
8-Oct-15,243.07,244.25,242.18,242.30,18515300.00,"3,562,238,314"
7-Oct-15,246.17,246.68,242.59,242.97,22999200.00,"3,571,170,510"
6-Oct-15,240.36,246.93,240.14,246.06,27535100.00,"3,615,828,118"
5-Oct-15,238.15,240.38,237.04,240.38,23335900.00,"3,531,508,720"
4-Oct-15,238.53,238.97,237.94,238.26,12999000.00,"3,499,387,367"
3-Oct-15,237.2,239.32,236.94,238.73,16482700.00,"3,505,385,987"
2-Oct-15,237.26,238.54,236.6,237.29,19677900.00,"3,483,431,578"
1-Oct-15,236,238.45,235.62,237.55,20488800.00,"3,486,370,082"
30-Sep-15,236.64,237.73,235.63,236.06,19743500.00,"3,463,625,759"
29-Sep-15,239.02,239.8,235.93,236.69,22691300.00,"3,471,967,520"
28-Sep-15,232.84,239.34,232.47,239.14,24713000.00,"3,506,933,730"
27-Sep-15,234.14,234.53,232.48,232.76,14179900.00,"3,412,467,834"
26-Sep-15,235.08,235.4,233.36,234.34,13724100.00,"3,434,809,258"
25-Sep-15,234.36,237.43,233.68,235.14,22363600.00,"3,445,723,754"
24-Sep-15,230.36,235.65,230.29,234.53,25097800.00,"3,435,744,312"
23-Sep-15,230.94,231.84,229.59,230.28,17254100.00,"3,372,747,846"
22-Sep-15,226.97,232.39,225.12,230.62,25009300.00,"3,376,737,583"
21-Sep-15,231.22,231.22,226.52,227.09,19678800.00,"3,324,121,324"
20-Sep-15,231.4,232.37,230.91,231.21,14444700.00,"3,383,764,499"
19-Sep-15,232.86,233.21,231.09,231.49,12712600.00,"3,387,141,915"
18-Sep-15,233.52,234.35,232.18,232.98,20242200.00,"3,408,098,085"
17-Sep-15,229.08,230.29,228.93,229.81,18935400.00,"3,360,247,349"
16-Sep-15,230.25,231.21,227.4,229.09,20144200.00,"3,349,613,966"
15-Sep-15,230.49,259.18,229.82,230.30,19177800.00,"3,366,532,054"
14-Sep-15,230.61,232.44,227.96,230.64,20997800.00,"3,370,579,521"
13-Sep-15,235.24,235.93,229.33,230.51,18478800.00,"3,367,774,557"
12-Sep-15,239.85,240.12,234.75,235.23,17962600.00,"3,435,801,820"
11-Sep-15,238.33,241.17,238.33,240.11,19224700.00,"3,506,204,486"
10-Sep-15,238.34,241.29,235.79,238.48,21215500.00,"3,481,466,104"
9-Sep-15,243.41,244.42,237.82,238.17,23635700.00,"3,475,960,739"
8-Sep-15,239.85,245.78,239.68,243.61,26879200.00,"3,554,439,286"
7-Sep-15,239.93,242.11,238.72,239.85,21192200.00,"3,498,762,116"
6-Sep-15,234.87,242.91,234.68,239.84,25473700.00,"3,497,748,612"
5-Sep-15,230.2,236.14,229.44,235.02,20671400.00,"3,426,594,646"
4-Sep-15,227.21,230.9,227.05,230.30,20962400.00,"3,356,910,010"
3-Sep-15,229.32,229.6,226.67,227.18,17482000.00,"3,310,618,588"
2-Sep-15,228.03,230.58,226.48,229.28,18760400.00,"3,340,404,203"
1-Sep-15,230.26,231.22,226.86,228.12,20575200.00,"3,322,548,147"
31-Aug-15,229.11,231.96,225.91,230.06,20710700.00,"3,349,845,416"
30-Aug-15,229.9,232.07,226.25,228.76,19412600.00,"3,330,085,315"
29-Aug-15,231.55,233.22,227.33,229.78,17142500.00,"3,344,063,019"
28-Aug-15,224.7,235.22,220.93,231.40,31336600.00,"3,366,649,823"
27-Aug-15,226.05,228.64,223.68,224.77,21905400.00,"3,269,360,632"
26-Aug-15,222.08,231.18,220.2,225.83,31808000.00,"3,284,040,048"
25-Aug-15,210.07,226.32,199.57,221.61,61089200.00,"3,221,751,642"
24-Aug-15,228.11,228.14,210.44,210.49,59220700.00,"3,059,460,627"
23-Aug-15,230.38,232.71,225.58,228.17,18406600.00,"3,315,466,697"
22-Aug-15,232.66,234.96,222.7,230.39,23205900.00,"3,346,961,926"
21-Aug-15,235.35,236.43,231.72,232.57,23173800.00,"3,377,704,243"
20-Aug-15,226.9,237.37,226.9,235.35,32275000.00,"3,417,123,139"
19-Aug-15,225.67,237.41,222.77,226.68,60869200.00,"3,290,448,603"
18-Aug-15,257.93,257.99,211.08,211.08,42147200.00,"3,063,104,570"
17-Aug-15,258.49,260.51,257.12,257.98,21617900.00,"3,742,748,055"
16-Aug-15,261.87,262.44,257.04,258.51,29717000.00,"3,749,501,856"
15-Aug-15,265.53,266.67,261.3,261.55,19321100.00,"3,792,757,590"
14-Aug-15,264.13,267.47,261.48,265.68,27091200.00,"3,851,715,726"
13-Aug-15,266.18,266.23,262.84,264.08,27685500.00,"3,827,588,724"
12-Aug-15,270.6,270.67,265.47,266.38,26815400.00,"3,859,888,131"
11-Aug-15,264.34,270.39,264.09,270.39,25433900.00,"3,917,142,819"
10-Aug-15,265.48,267.03,262.6,264.47,20979400.00,"3,830,352,069"
9-Aug-15,261.12,267,260.47,265.08,23789600.00,"3,838,130,130"
8-Aug-15,279.74,279.93,260.71,261.00,58533000.00,"3,778,049,024"
7-Aug-15,278.74,280.39,276.37,279.58,42484800.00,"4,045,993,359"
6-Aug-15,281.91,281.91,278.4,278.58,18792100.00,"4,030,445,072"
5-Aug-15,284.85,285.5,281.49,281.88,20128000.00,"4,077,254,001"
4-Aug-15,281.23,285.71,281.23,285.22,21908700.00,"4,124,558,889"
3-Aug-15,282.81,285.47,280.23,281.23,21474100.00,"4,065,895,598"
2-Aug-15,280.45,283.03,277.53,282.61,17722200.00,"4,084,832,103"
1-Aug-15,284.69,284.93,278.11,281.60,18995000.00,"4,069,120,370"
31-Jul-15,287.7,288.96,282.34,284.65,23629100.00,"4,112,089,481"
30-Jul-15,289.1,290.13,286.57,287.72,21635800.00,"4,155,381,827"
29-Jul-15,294.48,294.54,288.78,289.59,24672600.00,"4,181,390,010"
28-Jul-15,293.63,296.65,293.42,294.43,25453600.00,"4,250,112,630"
27-Jul-15,292.64,297.77,287.45,293.62,30592000.00,"4,237,522,843"
26-Jul-15,288.64,293.05,287.71,292.69,16032300.00,"4,222,888,242"
25-Jul-15,288.16,290.73,286,288.70,20662200.00,"4,164,295,442"
24-Jul-15,276.01,289.25,275.25,288.28,37199400.00,"4,157,148,934"
23-Jul-15,277.34,278.11,275.72,276.05,18531300.00,"3,979,625,902"
22-Jul-15,275.66,277.67,274.38,277.22,19389800.00,"3,995,572,964"
21-Jul-15,278.88,280.55,275.42,275.83,22930700.00,"3,974,491,489"
20-Jul-15,273.5,278.98,272.96,278.98,22711400.00,"4,018,965,413"
19-Jul-15,274.77,275.67,272.51,273.61,15332500.00,"3,940,581,988"
18-Jul-15,279.33,282.53,274.08,274.90,25187100.00,"3,958,065,833"
17-Jul-15,278.09,280.28,272.04,279.47,27591400.00,"4,022,845,730"
16-Jul-15,286.04,291.18,275.24,278.09,49482600.00,"4,001,916,229"
15-Jul-15,288.05,293.25,285.37,285.83,27486600.00,"4,112,343,300"
14-Jul-15,292.03,296.15,286.64,287.46,28727200.00,"4,134,767,190"
13-Jul-15,310.83,310.95,281.01,292.05,62053900.00,"4,199,736,520"
12-Jul-15,293.14,314.39,292.51,310.87,56405000.00,"4,469,117,252"
11-Jul-15,284.88,298.51,283.53,293.11,41109900.00,"4,212,919,911"
10-Jul-15,269.16,294.59,268.8,284.89,100390000.00,"4,093,705,987"
9-Jul-15,270.83,272.33,267.09,269.23,40301200.00,"3,867,547,719"
8-Jul-15,265.98,272.97,264.39,270.79,36980200.00,"3,889,020,940"
7-Jul-15,269.96,271.34,264.83,266.21,28857600.00,"3,822,200,106"
6-Jul-15,271.11,277.42,267.6,269.03,49154800.00,"3,861,831,490"
5-Jul-15,260.8,274.51,258.7,271.91,44156100.00,"3,901,985,539"
4-Jul-15,256.49,261.46,254.2,260.89,15620400.00,"3,742,827,088"
3-Jul-15,255.46,257.08,253.51,256.34,19033800.00,"3,676,575,981"
2-Jul-15,258.55,261.63,254.12,255.41,21551900.00,"3,662,295,200"
1-Jul-15,263.35,265.17,255.77,258.62,27029800.00,"3,707,306,173"
30-Jun-15,257.04,267.87,255.95,263.07,44533800.00,"3,770,229,522"
29-Jun-15,248.72,257.17,248.58,257.06,34742900.00,"3,683,193,712"
28-Jun-15,250.96,251.17,247.43,249.01,15137600.00,"3,566,939,394"
27-Jun-15,243.55,251.34,243.12,250.99,20488600.00,"3,594,402,691"
26-Jun-15,242.6,243.75,241.55,243.59,13983500.00,"3,487,699,724"
25-Jun-15,240.37,243.33,240.37,242.80,16133100.00,"3,475,370,256"
24-Jun-15,244.28,244.34,240.51,240.51,17344900.00,"3,441,763,637"
23-Jun-15,246.93,247.3,243.13,244.30,15108700.00,"3,494,929,113"
22-Jun-15,243.97,247.92,243.78,246.99,17692500.00,"3,532,599,174"
21-Jun-15,245.1,245.22,241.88,243.94,10600900.00,"3,488,106,467"
20-Jun-15,244.53,245.83,240.63,245.21,20608100.00,"3,505,477,188"
19-Jun-15,249.04,250.98,243.79,244.61,23965300.00,"3,495,994,564"
18-Jun-15,249.43,252.11,244.13,249.01,30980200.00,"3,557,986,321"
17-Jun-15,250.82,256.85,246.48,249.28,43858400.00,"3,560,953,387"
16-Jun-15,236.76,251.74,236.12,250.90,41612000.00,"3,582,987,588"
15-Jun-15,233.42,237.84,233.42,236.82,19912100.00,"3,381,329,191"
14-Jun-15,232.44,234.86,232,233.54,12165900.00,"3,333,657,006"
13-Jun-15,229.92,232.65,229.21,232.40,13305300.00,"3,316,504,361"
12-Jun-15,229.71,231.06,229.31,229.98,14017700.00,"3,281,061,201"
11-Jun-15,228.85,230.29,228.77,229.71,14416000.00,"3,276,293,900"
10-Jun-15,228.99,229.78,228.01,228.80,15904800.00,"3,262,644,979"
9-Jun-15,228.54,230.95,227.93,229.05,28353100.00,"3,265,176,585"
8-Jun-15,222.88,229.46,222.84,228.49,23378400.00,"3,256,350,969"
7-Jun-15,225.6,226.19,222.65,222.88,13318400.00,"3,175,547,196"
6-Jun-15,225.01,225.72,224.38,225.62,11131500.00,"3,213,722,676"
5-Jun-15,224.15,225.97,223.18,224.95,18056500.00,"3,203,220,875"
4-Jun-15,225.77,226.58,224.05,224.32,14728100.00,"3,193,504,505"
3-Jun-15,225.74,227.4,223.93,225.87,17752400.00,"3,214,774,292"
2-Jun-15,222.89,226.42,222.42,225.80,20459000.00,"3,212,962,177"
1-Jun-15,230.23,231.71,221.3,222.93,26090500.00,"3,171,172,508"
31-May-15,233.13,233.25,229.54,230.19,14730800.00,"3,273,756,425"
30-May-15,237.09,237.09,232.05,233.35,14098600.00,"3,317,769,214"
29-May-15,237.38,237.52,235.73,237.10,14805000.00,"3,370,295,930"
28-May-15,237.26,237.82,236.65,237.41,13829600.00,"3,373,816,958"
27-May-15,237.07,238.64,236.7,237.28,18837000.00,"3,371,257,543"
26-May-15,237.1,238.24,235.69,237.12,16425000.00,"3,368,066,799"
25-May-15,240.93,241.02,236.64,237.11,14423900.00,"3,367,127,977"
24-May-15,238.98,241.98,238.81,240.95,11508000.00,"3,420,845,884"
23-May-15,240.29,241.02,238.69,238.87,14605000.00,"3,390,435,704"
22-May-15,235.32,240.97,235.06,240.35,27003000.00,"3,410,712,372"
21-May-15,234.02,236.24,233.84,235.34,15108900.00,"3,338,890,048"
20-May-15,231.89,234.68,231.84,234.02,15499400.00,"3,319,170,901"
19-May-15,233.04,234.15,231.82,231.95,14241900.00,"3,288,950,473"
18-May-15,236.89,237.21,232.46,233.13,16780300.00,"3,304,944,920"
17-May-15,236.01,238.02,236.01,236.80,11134300.00,"3,356,176,986"
16-May-15,237.64,237.7,235.29,236.15,11089700.00,"3,345,969,203"
15-May-15,236.96,238.75,236.79,237.60,16329400.00,"3,365,752,047"
14-May-15,236.21,237.8,234.06,236.93,24413700.00,"3,355,311,496"
13-May-15,241.4,243.7,235.04,236.38,27180100.00,"3,346,584,200"
12-May-15,242.15,242.88,240.1,241.11,19282600.00,"3,412,644,998"
11-May-15,240.3,244.27,239.38,242.16,20892300.00,"3,426,529,646"
10-May-15,241.73,244.07,238.85,240.30,15019100.00,"3,399,245,238"
9-May-15,243.77,247.8,239.64,241.83,19790500.00,"3,420,193,701"
8-May-15,237.2,246.27,236.27,243.86,27445500.00,"3,448,119,178"
7-May-15,229.66,239.1,228.57,237.33,29064400.00,"3,354,923,757"
6-May-15,236.25,236.45,229.23,229.78,29587200.00,"3,247,353,903"
5-May-15,238.85,239.2,232.05,236.12,23929100.00,"3,335,976,518"
4-May-15,240.36,242.64,237.81,239.02,21223400.00,"3,375,997,790"
3-May-15,234.88,243.24,234.08,240.36,18494100.00,"3,394,161,416"
2-May-15,232.34,235.73,232.34,234.93,12535500.00,"3,316,683,008"
1-May-15,235.94,238.97,232.08,232.08,18815300.00,"3,275,574,610"
30-Apr-15,225.69,239.56,224.99,236.15,33818600.00,"3,332,094,504"
29-Apr-15,225.59,227.04,223.43,225.81,18936500.00,"3,185,479,101"
28-Apr-15,228.97,229.49,223.07,225.85,21469200.00,"3,185,425,042"
27-Apr-15,219.43,233.3,218.02,229.29,38574000.00,"3,232,938,332"
26-Apr-15,226.41,226.94,214.87,219.43,28943700.00,"3,093,216,938"
25-Apr-15,231.24,232.56,226.34,226.39,13957200.00,"3,190,508,610"
24-Apr-15,235.97,236.3,229.93,231.27,21448700.00,"3,258,311,725"
23-Apr-15,234.05,236.48,233.2,236.46,17036000.00,"3,330,762,351"
22-Apr-15,235.6,237.91,233.48,234.18,23847900.00,"3,297,795,229"
21-Apr-15,224.62,235.27,224.3,235.27,24978000.00,"3,312,299,315"
20-Apr-15,222.61,226.35,221.98,224.63,18364700.00,"3,161,599,719"
19-Apr-15,223.46,226.35,222.37,222.60,15021500.00,"3,132,226,860"
18-Apr-15,222.85,224.32,220.88,223.36,12939000.00,"3,142,049,362"
17-Apr-15,228.57,228.91,221.94,222.88,20429800.00,"3,134,573,444"
16-Apr-15,223.92,229.67,223.92,228.57,24805400.00,"3,213,884,952"
15-Apr-15,219.07,223.83,218.65,223.83,22562000.00,"3,146,465,248"
14-Apr-15,224.76,224.98,216.32,219.16,31719000.00,"3,080,098,939"
13-Apr-15,235.95,236.93,222,224.59,31181800.00,"3,155,548,414"
12-Apr-15,236.54,237.73,233.49,236.15,12387900.00,"3,317,129,018"
11-Apr-15,236.02,239.54,234.18,236.55,16365200.00,"3,321,976,615"
10-Apr-15,243.69,243.69,232.77,236.07,28882000.00,"3,314,409,567"
9-Apr-15,244.75,246.12,239.4,243.68,21643500.00,"3,420,248,520"
8-Apr-15,253.06,253.85,244.21,245.02,30086400.00,"3,438,326,345"
7-Apr-15,255.27,255.8,252.21,253.18,18467400.00,"3,552,014,128"
6-Apr-15,260.72,261.8,254.57,255.49,20034200.00,"3,583,466,919"
5-Apr-15,253.76,260.67,251.94,260.60,19649200.00,"3,654,268,030"
4-Apr-15,254.29,255.26,251.1,253.70,12493500.00,"3,556,559,216"
3-Apr-15,253.07,256.04,251.88,254.32,23146600.00,"3,564,354,620"
2-Apr-15,247.09,254.46,245.42,253.01,26272600.00,"3,544,973,232"
1-Apr-15,244.22,247.54,241.16,247.27,22877200.00,"3,463,619,267"
31-Mar-15,247.45,248.73,242.74,244.22,22672000.00,"3,420,112,896"
30-Mar-15,242.88,249.24,239.21,247.53,23009600.00,"3,465,419,693"
29-Mar-15,252.74,253.14,240.85,242.71,21699400.00,"3,397,187,115"
28-Mar-15,246.98,254.21,246.98,252.80,16040900.00,"3,537,377,134"
27-Mar-15,248.57,256.81,245.21,247.03,17274900.00,"3,455,731,911"
26-Mar-15,246.28,254.35,244.9,248.53,25730000.00,"3,475,701,380"
25-Mar-15,247.47,249.19,236.51,246.20,35866900.00,"3,442,129,496"
24-Mar-15,266.58,267,244.15,245.60,40073700.00,"3,432,718,154"
23-Mar-15,267.89,277.3,261.74,266.74,22811900.00,"3,727,111,341"
22-Mar-15,259.92,269.75,259.59,267.96,18438100.00,"3,743,193,531"
21-Mar-15,261.64,262.2,255.65,260.02,17130100.00,"3,631,424,642"
20-Mar-15,260.96,264.85,259.16,261.75,18456700.00,"3,654,506,819"
19-Mar-15,255.88,264.24,248.64,260.93,52732000.00,"3,642,156,965"
18-Mar-15,285.07,285.34,249.87,256.30,57008000.00,"3,576,671,767"
17-Mar-15,290.6,292.36,284.37,285.51,21497200.00,"3,983,144,494"
16-Mar-15,285.68,294.11,285.68,290.59,21516100.00,"4,053,198,429"
15-Mar-15,281.42,286.53,281,286.39,11970100.00,"3,993,628,668"
14-Mar-15,284.44,286.34,280.98,281.89,22612300.00,"3,929,758,785"
13-Mar-15,294.12,294.5,285.34,285.34,31421500.00,"3,976,948,638"
12-Mar-15,296.13,297.09,292.41,294.35,32585200.00,"4,101,535,995"
11-Mar-15,291.52,297.39,290.51,296.38,33963900.00,"4,128,796,573"
10-Mar-15,289.86,300.04,289.74,291.76,67770800.00,"4,063,305,050"
9-Mar-15,274.81,292.7,273.89,289.61,59178200.00,"4,032,241,702"
8-Mar-15,276.43,277.86,272.57,274.35,22067900.00,"3,818,877,362"
7-Mar-15,272.29,277.85,270.13,276.26,17825900.00,"3,844,351,385"
6-Mar-15,275.6,277.61,270.02,272.72,28918900.00,"3,794,156,466"
5-Mar-15,272.74,281.67,264.77,276.18,41302400.00,"3,841,201,000"
4-Mar-15,281.99,284.23,268.13,273.09,41383000.00,"3,797,385,224"
3-Mar-15,275.05,285.8,268.16,281.70,50461300.00,"3,916,108,523"
2-Mar-15,260.36,276.3,258.31,275.67,40465700.00,"3,831,178,959"
1-Mar-15,254.28,261.66,245.93,260.20,25213700.00,"3,615,181,538"
28-Feb-15,253.52,254.69,249.48,254.26,13949300.00,"3,531,776,636"
27-Feb-15,236.44,256.65,236.44,253.83,44013900.00,"3,524,820,596"
26-Feb-15,237.34,237.71,234.26,236.43,13619400.00,"3,282,272,605"
25-Feb-15,238.89,239.34,235.53,237.47,11496200.00,"3,295,875,814"
24-Feb-15,239,239.9,236.4,238.74,14200400.00,"3,312,489,904"
23-Feb-15,235.99,240.11,232.42,238.89,16400000.00,"3,313,897,879"
22-Feb-15,244.54,246.39,233.85,235.98,19527000.00,"3,272,629,326"
21-Feb-15,243.75,255.32,243.18,244.53,12284200.00,"3,390,372,210"
20-Feb-15,240.25,247.1,239.3,243.78,23876700.00,"3,379,032,908"
19-Feb-15,236.41,242.67,235.59,240.28,18270500.00,"3,329,631,566"
18-Feb-15,243.78,244.25,232.34,236.33,25200800.00,"3,273,812,262"
17-Feb-15,233.42,245.77,232.31,243.61,27363100.00,"3,373,706,168"
16-Feb-15,234.82,239.52,229.02,233.84,28153700.00,"3,237,573,873"
15-Feb-15,257.51,265.61,227.68,234.82,56552400.00,"3,250,242,178"
14-Feb-15,235.53,259.81,235.53,257.32,49732500.00,"3,560,717,936"
13-Feb-15,221.97,240.26,221.26,235.43,42744400.00,"3,256,814,719"
12-Feb-15,219.21,222.2,217.61,221.76,15206200.00,"3,066,996,120"
11-Feb-15,219.73,223.41,218.07,219.18,17201900.00,"3,030,676,475"
10-Feb-15,220.28,221.81,215.33,219.84,21115100.00,"3,038,850,985"
9-Feb-15,223.39,223.98,217.02,220.11,27791300.00,"3,041,799,140"
8-Feb-15,227.69,229.44,221.08,223.41,17145200.00,"3,086,537,315"
7-Feb-15,222.63,230.3,222.61,227.75,21604200.00,"3,145,761,023"
6-Feb-15,216.92,230.51,216.23,222.27,24435300.00,"3,069,076,711"
5-Feb-15,227.66,239.4,214.73,217.11,22516400.00,"2,996,945,966"
4-Feb-15,227.51,230.06,221.11,226.85,26594300.00,"3,130,520,358"
3-Feb-15,237.45,245.96,224.48,227.27,40783700.00,"3,135,343,874"
2-Feb-15,226.49,242.18,222.66,238.23,30612100.00,"3,285,797,305"
1-Feb-15,216.87,231.57,212.01,226.97,29128500.00,"3,129,637,468"
31-Jan-15,226.44,233.5,216.31,217.46,23348200.00,"2,997,692,311"
30-Jan-15,232.77,242.85,225.84,226.43,26605200.00,"3,120,272,355"
29-Jan-15,233.35,238.71,220.71,233.51,32213400.00,"3,217,149,466"
28-Jan-15,263.35,266.54,227.05,233.91,44352200.00,"3,221,728,839"
27-Jan-15,273.17,275.48,250.65,263.48,44399000.00,"3,627,760,928"
26-Jan-15,254.08,309.38,254.08,273.47,106794000.00,"3,764,417,376"
25-Jan-15,247.35,255.07,243.89,253.72,33582700.00,"3,491,686,145"
24-Jan-15,232.7,248.21,230.02,247.85,24782500.00,"3,410,114,481"
23-Jan-15,233.52,234.85,225.2,232.88,24621700.00,"3,203,436,948"
22-Jan-15,227.32,237.02,226.43,233.41,33544600.00,"3,209,962,696"
21-Jan-15,211.38,227.79,211.21,226.90,29924600.00,"3,119,680,595"
20-Jan-15,212.91,215.24,205.15,211.32,24051100.00,"2,904,651,464"
19-Jan-15,211.47,216.73,207.32,214.86,18658300.00,"2,952,759,522"
18-Jan-15,200.05,218.7,194.51,210.34,30085100.00,"2,889,858,038"
17-Jan-15,207.83,211.73,194.88,199.26,23469700.00,"2,736,875,952"
16-Jan-15,209.07,221.59,199.77,208.10,38421000.00,"2,857,541,182"
15-Jan-15,176.9,229.07,176.9,209.84,81773504.00,"2,880,801,385"
14-Jan-15,223.89,223.89,171.51,178.10,97638704.00,"2,444,379,076"
13-Jan-15,267.39,268.28,219.91,225.86,72843904.00,"3,099,004,902"
12-Jan-15,266.15,272.2,265.2,267.80,18880300.00,"3,673,551,884"
11-Jan-15,274.61,279.64,265.04,265.66,18200800.00,"3,643,307,731"
10-Jan-15,287.3,288.13,273.97,274.80,15264300.00,"3,767,535,599"
9-Jan-15,282.38,291.11,280.53,290.41,18718600.00,"3,980,426,431"
8-Jan-15,294.14,294.14,282.17,283.35,19982500.00,"3,882,766,766"
7-Jan-15,286.08,298.75,283.08,294.34,24866800.00,"4,032,255,015"
6-Jan-15,274.61,287.55,272.7,286.19,23245700.00,"3,919,623,080"
5-Jan-15,265.08,278.34,265.08,274.47,43962800.00,"3,758,098,008"
4-Jan-15,281.15,287.23,257.61,264.20,55629100.00,"3,616,320,975"
3-Jan-15,314.85,315.15,281.08,281.08,33054400.00,"3,846,269,872"
2-Jan-15,314.08,315.84,313.57,315.03,7860650.00,"4,309,551,126"
1-Jan-15,320.43,320.43,314,314.25,8036550.00,"4,297,535,768"
31-Dec-14,310.91,320.19,310.21,320.19,13942900.00,"4,377,510,595"
30-Dec-14,312.72,314.81,309.37,310.74,12528300.00,"4,247,060,095"
29-Dec-14,317.7,320.27,312.31,312.67,12302500.00,"4,272,268,163"
28-Dec-14,316.16,320.03,311.08,317.24,11676600.00,"4,333,389,568"
27-Dec-14,327.58,328.91,312.63,315.86,15185200.00,"4,313,267,197"
26-Dec-14,319.15,331.42,316.63,327.92,16410500.00,"4,476,703,675"
25-Dec-14,322.29,322.67,316.96,319.01,9883640.00,"4,353,789,283"
24-Dec-14,334.39,334.74,321.36,322.53,15092300.00,"4,400,637,769"
23-Dec-14,332.02,336.29,329.6,334.57,16574200.00,"4,563,595,537"
22-Dec-14,321.07,334.12,320.42,331.89,22315100.00,"4,525,705,359"
21-Dec-14,329.54,329.63,318.9,320.84,15207600.00,"4,373,820,008"
20-Dec-14,317.62,330.33,316.04,329.96,20856700.00,"4,496,945,577"
19-Dec-14,311.18,318.53,306.77,317.84,23823100.00,"4,330,801,581"
18-Dec-14,319.79,323.71,304.23,311.40,39173000.00,"4,241,890,806"
17-Dec-14,326.86,333.95,315.15,319.78,37567900.00,"4,355,021,350"
16-Dec-14,345.67,345.86,327.06,327.06,30864900.00,"4,453,202,603"
15-Dec-14,351.36,351.82,344.93,345.35,17264200.00,"4,700,905,209"
14-Dec-14,346.73,353.32,345.42,351.63,12415200.00,"4,785,245,608"
13-Dec-14,352.38,352.38,346.59,347.38,11675900.00,"4,726,102,586"
12-Dec-14,350.83,352.98,349.29,352.54,16989800.00,"4,795,055,945"
11-Dec-14,344.34,361.36,338.76,350.51,32431300.00,"4,766,084,199"
10-Dec-14,352.2,352.38,346.36,346.36,16427700.00,"4,708,572,401"
9-Dec-14,361.89,363.07,344.95,352.22,32915500.00,"4,786,893,958"
8-Dec-14,374.96,376.03,361.89,361.91,18898700.00,"4,917,302,822"
7-Dec-14,374.84,376.29,373.27,375.10,6491650.00,"5,094,943,517"
6-Dec-14,376.76,378.45,370.95,374.79,7009320.00,"5,089,542,822"
5-Dec-14,369.44,379.19,365.76,376.85,15181800.00,"5,116,358,331"
4-Dec-14,375.72,378.65,367.76,369.60,14529600.00,"5,016,487,250"
3-Dec-14,381.72,383.03,374.35,375.01,13340100.00,"5,088,491,940"
2-Dec-14,379.25,384.04,377.86,381.32,12364100.00,"5,172,928,823"
1-Dec-14,378.25,383.66,376.67,379.24,11763000.00,"5,143,434,464"
30-Nov-14,375.51,382.53,373.31,378.05,9194440.00,"5,125,958,175"
